url,Name,Price,Rating,제조회사,등록년월,칩셋 제조사,제품 시리즈,GPU 제조 공정,AMD 칩셋,인터페이스,권장 파워용량,전원 포트,가로(길이),부스트클럭,스트림 프로세서,메모리 종류,메모리 클럭,메모리 용량,메모리 버스,HDMI,DisplayPort,모니터 지원,,8K 지원,HDR 지원,HDCP 지원,방열판,히트파이프,팬쿨러,팬 개수,두께,제로팬(0-dB기술),백플레이트,DrMOS,LED 라이트,LED온오프스위치,측면 LED,팬 LED,VGA지지대,3x8핀 to 16핀 커넥터,적합성평가인증,안전확인인증,NVIDIA 칩셋,베이스클럭,쿠다 프로세서,HDCP 2.3,사용전력,베이퍼챔버,전원부,2x8핀 to 16핀 커넥터,OC클럭,Dual BIOS,전면 LED,PWM 커넥터,4x8핀 to 16핀 커넥터,16K 지원,후면 추가팬,4K 지원,DVI,전체 칩셋,인텔 칩셋,HDMI2.1,DP2.1,카드 크기,후면 LED,오버클럭 물리키,일반브라켓,LP브라켓,HDMI2.0,DP2.0,수냉 쿨링,수냉 장착 지원,LCD 모니터링,유통회사,멀티VGA 지원,Anti-Sag브라켓,mini DP,DP to mDP 커넥터,DP1.4,클립 온 팬,DP,USB Type-C,기가비트LAN,세로(높이),그래픽카드 구성,12K 지원,썬더볼트3,USB3.x 5Gbps,파워 구성,기타 칩셋
//img.danawa.com/prod_img/500000/277/184/img/75184277_1.jpg?shrink=130:130&_v=20250130225520,GIGABYTE AORUS 지포스 RTX 5090 MASTER ICE D7 32GB 제이씨현,5399000원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2025년 01월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워1000W 이상,16핀(12V2x6) x1,360mm,2655MHz,21760개,GDDR7,28000MHz,32GB,512-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3+1팬,75mm,○,○,,○,,○,,○,,R-R-GBN-GV-N5090A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5090,,21760개,○,,○,,,,○,○,,○,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/837/550/img/76550837_1.jpg?shrink=130:130&_v=20250226125927,MSI 지포스 RTX 5070 Ti 벤투스 3X OC D7 16GB,1428580원,5.0,MSI(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,303mm,2482MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,49mm,○,○,○,,,,,○,,R-R-MSI-MS-V531V6인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,300W,,,○,2497MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/300/420/img/17420300_1.jpg?shrink=130:130&_v=20220712091952,ASRock 라데온 RX 6600 CHALLENGER D D6 8GB 대원씨티에스,298990원,4.9,ASRock(제조사 웹사이트 바로가기),2021년 10월,AMD(ATi),라데온 RX 6000,7nm,RX 6600,PCIe4.0,정격파워500W 이상,8핀 x1,269mm,2491MHz,1792개,GDDR6,14000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,41mm,○,○,○,,,,,,,R-R-ASR-RX6600CLD8G인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,1626MHz,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/684/465/img/77465684_1.jpg?shrink=130:130&_v=20250307173032,갤럭시 GALAX 지포스 RTX 4060 Ti WHITE OC V2 D6 8GB,659990원,N/A,갤럭시(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워550W 이상,8핀 x1,237mm,2550MHz,4352개,GDDR6,18000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,41mm,○,○,,○,,○,,,,R-R-GXL-RTX4060Ti인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,2310MHz,4352개,○,160W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/380/379/img/77379380_1.jpg?shrink=130:130&_v=20250306110705,MSI 지포스 RTX 5070 게이밍 트리오 OC D7 12GB 트라이프로져4,1068990원,5.0,MSI(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16,정격파워650W 이상,16핀(12V2x6) x1,338mm,2610MHz,6144개,GDDR7,28000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,50mm,○,○,○,○,,○,,○,,R-R-MSI-MS-V532V1인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070,2325MHz,6144개,○,250W,,,○,2625MHz,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/657/381/img/77381657_1.jpg?shrink=130:130&_v=20250306230129,PowerColor 라데온 RX 9070 Reaper D6 16GB 대원씨티에스,969550원,N/A,PowerColor(제조사 웹사이트 바로가기),2025년 03월,AMD(ATi),라데온 RX 9000,4nm,RX 9070,PCIe5.0x16,정격파워650W 이상,8핀 x2,289mm,2520MHz,3584개,GDDR6,20000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,41mm,○,○,,,,,,,,R-R-TUG-RX9070-R인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/165/402/img/29402165_1.jpg?shrink=130:130&_v=20250218091041,STCOM 라데온 RX 580 2048SP Gaming D5 8GB,131980원,4.8,STCOM(제조사 웹사이트 바로가기),2023년 10월,AMD(ATi),라데온 RX 500 2048SP,14nm,RX 580 2048SP,PCIe3.0x16,정격파워500W 이상,8핀 x1,212mm,1244MHz,2048개,GDDR5,1750MHz,8GB,256-bit,1개,2개,최대 모니터 3개,,,,,○,○,○,2팬,47mm,,○,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/384/944/img/27944384_1.jpg?shrink=130:130&_v=20230901111910,MSI 지포스 RTX 3050 벤투스 2X XS OC D6 8GB,324000원,4.8,MSI(제조사 웹사이트 바로가기),2023년 09월,NVIDIA,지포스 RTX 30,8nm,,PCIe4.0x16(at x8),정격파워500W 이상,6핀 x1,205mm,1807MHz,2560개,GDDR6,14000MHz,8GB,128-bit,1개,1개,최대 모니터 3개,,○,○,,○,○,○,2팬,45mm,○,○,,,,,,,,R-R-MSI-MS-V809V3인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 3050,,2560개,○,115W,,,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/821/359/img/31359821_1.jpg?shrink=130:130&_v=20231219091859,XFX 라데온 RX 7800 XT QICK 319 CORE WHITE D6 16GB,795990원,N/A,XFX(제조사 웹사이트 바로가기),2023년 12월,AMD(ATi),라데온 RX 7000,,RX 7800 XT,PCIe4.0,정격파워700W 이상,8핀 x2,335mm,2430MHz,3840개,GDDR6,19500MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,,,○,○,○,3팬,52mm,○,○,,,,,,,,R-R-STO-HRX7800XT인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/887/382/img/77382887_1.jpg?shrink=130:130&_v=20250306230129,GIGABYTE 라데온 RX 9070 GAMING OC D6 16GB 제이씨현,988990원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2025년 03월,AMD(ATi),라데온 RX 9000,4nm,RX 9070,PCIe5.0x16,정격파워750W 이상,8핀 x2,288mm,2700MHz,3584개,GDDR6,20000MHz,16GB,256-bit,2개,2개,최대 모니터 4개,,○,○,,○,○,○,3팬,50mm,○,○,,○,,,,,,R-R-GBN-GV-R9070인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/726/318/img/77318726_1.jpg?shrink=130:130&_v=20250311155532,COLORFUL 지포스 RTX 5070 토마호크 EX D7 12GB 피씨디렉트,965280원,N/A,COLORFUL(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16,,16핀(12V2x6) x1,300.5mm,2512MHz,6144개,GDDR7,28000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,50mm,○,○,,○,,○,,,,R-R-cfg-GB205BW8-G11인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070,2325MHz,6144개,○,250W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/861/842/img/78842861_1.jpg?shrink=130:130&_v=20250328093600,이엠텍 지포스 RTX 5070 MIRACLE WHITE D7 12GB,1017420원,N/A,이엠텍(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0,정격파워650W 이상,16핀(12V2x6) x1,329mm,2512MHz,6144개,GDDR7,28000MHz,12GB,192-bit,1개,3개,,,○,○,,○,○,○,3팬,45mm,○,○,○,○,,○,○,,,R-R-EMT-EMT-N507인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070,2325MHz,6144개,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/115/350/img/20350115_1.jpg?shrink=130:130&_v=20240131110132,GIGABYTE 라데온 RX 7600 GAMING OC D6 8GB 제이씨현,379990원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2023년 05월,AMD(ATi),라데온 RX 7000,,RX 7600,PCIe4.0x16(at x8),정격파워550W 이상,8핀 x1,282mm,2755MHz,2048개,GDDR6,18000MHz,8GB,128-bit,2개,2개,,,○,○,,○,○,○,3팬,50mm,○,○,,○,,○,,,,R-R-GBN-GV-R76G인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/265/184/img/75184265_1.jpg?shrink=130:130&_v=20250130225520,GIGABYTE 지포스 RTX 5080 AERO OC SFF D7 16GB 제이씨현,2269000원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2025년 01월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워850W 이상,,304mm,2730MHz,10752개,GDDR7,30000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,,,○,○,○,3팬,50mm,○,○,,○,,○,,○,○,R-R-GBN-GV-N5080A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5080,,10752개,,,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/552/986/img/78986552_1.jpg?shrink=130:130&_v=20250402163130,ZOTAC GAMING 지포스 RTX 5070 Ti SOLID SFF OC D7 16GB,1489740원,N/A,ZOTAC(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,304.4mm,2482MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,41.6mm,○,○,,○,,○,,○,,R-R-ztp-2N765P04인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,300W,,10+4+3페이즈,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/754/317/img/77317754_1.jpg?shrink=130:130&_v=20250310092013,ASRock 라데온 RX 9070 XT Taichi OC D6 16GB 대원씨티에스,1328390원,5.0,ASRock(제조사 웹사이트 바로가기),2025년 03월,AMD(ATi),라데온 RX 9000,4nm,RX 9070 XT,PCIe5.0x16,정격파워850W 이상,16핀(12V2x6) x1,330mm,3100MHz,4096개,GDDR6,20000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,○,○,○,○,3팬,61mm,○,○,○,○,○,○,○,○,○,R-R-ASR-RX9070XTTC16GO인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,16페이즈,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/644/730/img/20730644_1.jpg?shrink=130:130&_v=20230629151718,GIGABYTE 지포스 RTX 4060 Ti WINDFORCE OC D6 8GB 제이씨현,646900원,4.5,GIGABYTE(제조사 웹사이트 바로가기),2023년 06월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워500W 이상,8핀 x1,201mm,2550MHz,4352개,GDDR6,18000MHz,8GB,128-bit,2개,2개,최대 모니터 4개,,○,○,,○,○,○,2팬,41mm,○,○,,,,,,,,R-R-GBN-GV-N406TG인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,,4352개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/205/003/img/46003205_1.jpg?shrink=130:130&_v=20240404165620,이엠텍 지포스 RTX 3050 STORM X NANO D6 6GB,266760원,4.8,이엠텍(제조사 웹사이트 바로가기),2024년 04월,NVIDIA,지포스 RTX 30,8nm,,PCIe4.0x16(at x8),정격파워300W 이상,없음,162mm,1470MHz,2304개,GDDR6,14000MHz,6GB,96-bit,1개,1개,최대 모니터 3개,,○,,,○,○,○,1팬,40mm,○,,,,,,,,,R-R-EMT-PT-N305인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 3050,1042MHz,2304개,○,70W,,,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/673/510/img/76510673_1.jpg?shrink=130:130&_v=20250220225954,GIGABYTE 지포스 RTX 5070 Ti GAMING OC D7 16GB 피씨디렉트,1594660원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,340mm,2588MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,70mm,○,○,,○,,○,○,○,○,R-R-GBN-GV-N507TA인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/723/051/img/74051723_1.jpg?shrink=130:130&_v=20250121172006,MAXSUN Arc B580 Milestone D6 12GB,399000원,N/A,MAXSUN(제조사 웹사이트 바로가기),2025년 01월,Intel,Arc B,,,PCIe4.0x16(at x8),,,241mm,2850MHz,,GDDR6,20000MHz,12GB,192-bit,1개,3개,,,○,○,,○,○,○,,,,○,,,,,,,,R-R-Cit-B580인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,2670MHz,,,190W,,,,,,,,,,,,,Arc B580,ARC B580,○,○,일반,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/564/015/img/77015564_1.jpg?shrink=130:130&_v=20250228181814,MANLI 지포스 RTX 5070 Ti Nebula D7 16GB 대원씨티에스,1378000원,5.0,MANLI(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,,16핀(12V2x6) x1,312mm,2452MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,51mm,○,○,,,,○,,,,R-R-Mll-RTX5070TI-N762인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,,300W,○,14+3페이즈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/141/548/img/27548141_1.jpg?shrink=130:130&_v=20250314132239,MSI 지포스 RTX 4060 Ti 벤투스 2X 블랙 OC D6 16GB,715000원,4.9,MSI(제조사 웹사이트 바로가기),2023년 08월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워550W 이상,8핀 x1,199mm,2610MHz,4352개,GDDR6,18000MHz,16GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,42mm,○,○,○,,,,,,,R-R-MSI-MS-V517인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,,4352개,○,165W,,,,2625MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/195/446/img/21446195_1.jpg?shrink=130:130&_v=20231026144217,ZOTAC GAMING 지포스 RTX 4060 TWIN Edge OC D6 8GB,489130원,4.9,ZOTAC(제조사 웹사이트 바로가기),2023년 07월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워500W 이상,8핀 x1,225.3mm,2475MHz,3072개,GDDR6,17000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,41.4mm,○,○,,,,,,,,R-R-PCV-1N726M0O인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060,,3072개,○,115W,,4+1페이즈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/397/376/img/75376397_1.jpg?shrink=130:130&_v=20250403135902,MANLI 지포스 RTX 5090 Stellar OC D7 32GB 대원씨티에스,4600000원,5.0,MANLI(제조사 웹사이트 바로가기),2025년 01월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,,16핀(12V2x6) x1,360mm,2437MHz,21760개,GDDR7,28000MHz,32GB,512-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,70mm,○,○,,○,,○,,,,R-R-Mll-RTX5090-N761인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5090,2017MHz,21760개,○,575W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/165/312/img/77312165_1.jpg?shrink=130:130&_v=20250305235713,PALIT 지포스 RTX 5070 GAMINGPRO D7 12GB 이엠텍,1005000원,N/A,PALIT(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0,정격파워650W 이상,16핀(12V2x6) x1,331.9mm,2512MHz,6144개,GDDR7,28000MHz,12GB,192-bit,1개,3개,,,○,○,,○,○,○,3팬,60mm,○,○,○,○,,○,,,,R-R-EMT-PT-N507인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070,2325MHz,6144개,○,250W,,,○,,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/750/550/img/76550750_1.jpg?shrink=130:130&_v=20250310174915,MSI 지포스 RTX 5070 Ti 게이밍 트리오 OC 플러스 D7 16GB 트라이프로져4,1598500원,5.0,MSI(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,338mm,2572MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,50mm,○,○,○,○,,○,,○,○,R-R-MSI-MS-V531V4인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,300W,,,,2580MHz,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/629/052/img/74052629_1.jpg?shrink=130:130&_v=20250121171909,MAXSUN Arc B580 iCraft D6 12GB,404000원,N/A,MAXSUN(제조사 웹사이트 바로가기),2025년 01월,Intel,Arc B,,,PCIe4.0x16(at x8),,,312mm,2850MHz,,GDDR6,20000MHz,12GB,192-bit,1개,3개,,,○,○,,○,○,○,,,,○,,○,,,,,,R-R-Cit-B580인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,2670MHz,,,190W,,,,,,○,,,,,,,Arc B580,ARC B580,○,○,일반,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/585/716/img/81716585_1.jpg?shrink=130:130&_v=20250416220349,GAINWARD 지포스 RTX 5060 Ti 파이썬 III D7 16GB,779000원,N/A,GAINWARD(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16(at x8),정격파워600W 이상,8핀 x1,291.9mm,2572MHz,4608개,GDDR7,28000MHz,16GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,41.3mm,○,○,,,,,,,,R-R-DND-GW-R5060TIPY인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5060 Ti,2407MHz,4608개,○,180W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/577/402/img/79402577_1.jpg?shrink=130:130&_v=20250409095158,PALIT 지포스 RTX 5070 Infinity 3 D7 12GB 이엠텍,962100원,N/A,PALIT(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0,정격파워650W 이상,16핀(12V2x6) x1,291.9mm,2512MHz,6144개,GDDR7,28000MHz,12GB,192-bit,1개,3개,,,○,○,,○,○,○,3팬,41.3mm,○,○,○,,,,,,,R-R-EMT-PT-N507인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070,2325MHz,6144개,○,250W,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/552/231/img/35231552_1.jpg?shrink=130:130&_v=20250224091304,PowerColor 라데온 RX 7800 XT Hellhound D6 16GB 대원씨티에스,802490원,5.0,PowerColor(제조사 웹사이트 바로가기),2024년 02월,AMD(ATi),라데온 RX 7000,5nm,RX 7800 XT,PCIe4.0,정격파워700W 이상,8핀 x2,322mm,2520MHz,3840개,GDDR6,19500MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,,,○,○,○,3팬,50mm,○,○,,○,,,○,,,R-R-TUG-RX7800XT16GLOC인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,12+3페이즈,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/623/382/img/77382623_1.jpg?shrink=130:130&_v=20250307120956,SAPPHIRE 라데온 RX 9070 PURE OC D6 16GB,1128200원,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/253/184/img/75184253_1.jpg?shrink=130:130&_v=20250130225647,COLORFUL iGame 지포스 RTX 5080 ULTRA OC White D7 16GB 웨이코스,2008960원,N/A,COLORFUL(제조사 웹사이트 바로가기),2025년 01월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워850W 이상,16핀(12V2x6) x1,331mm,2617MHz,10752개,GDDR7,30000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,59.7mm,○,○,,,,,,,,R-R-cfg-GB203HWC-G31인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5080,2295MHz,10752개,○,380W,○,10+4+3페이즈,,2655MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/862/086/img/77086862_1.jpg?shrink=130:130&_v=20250228152310,갤럭시 GALAX 지포스 RTX 5070 Ti EX GAMER BLACK OC D7 16GB,1495590원,N/A,갤럭시(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,322mm,2497MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,52mm,○,○,,○,,○,○,○,○,R-R-GXL-RTX5070TI인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,300W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/274/184/img/75184274_1.jpg?shrink=130:130&_v=20250130225520,GIGABYTE AORUS 지포스 RTX 5090 MASTER D7 32GB 제이씨현,5349000원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2025년 01월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워1000W 이상,16핀(12V2x6) x1,360mm,2655MHz,21760개,GDDR7,28000MHz,32GB,512-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3+1팬,75mm,○,○,,○,,○,,○,,R-R-GBN-GV-N5090A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5090,,21760개,○,,○,,,,○,○,,○,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/056/551/img/76551056_1.jpg?shrink=130:130&_v=20250221113825,GIGABYTE 지포스 RTX 5070 Ti GAMING OC D7 16GB 제이씨현,1598990원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,340mm,2588MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,70mm,○,○,,○,,○,○,○,○,R-R-GBN-GV-N507TA인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/806/384/img/33384806_1.jpg?shrink=130:130&_v=20240826103703,갤럭시 GALAX 지포스 RTX 4060 2X OC V2 D6 8GB,489000원,5.0,갤럭시(제조사 웹사이트 바로가기),2024년 01월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워550W 이상,8핀 x1,237mm,2475MHz,3072개,GDDR6,17000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,41mm,○,○,,,,,,,,R-R-GXL-RTX4060인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060,1830MHz,3072개,○,115W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
